token_str,A,B,N,x
slides,4.771925806097567e-06,7.502532104585297e-06,8.620335574451557e-06,-2.7306062984877304e-06
sliding,3.181283870731711e-06,5.001688069723532e-06,2.5353928160151637e-06,-1.8204041989918207e-06
slighest,0.0,0.0,5.070785632030328e-07,0.0
slighlty,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
slighly,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slight,0.00020678345159756123,0.0005176747152163856,0.00035901162274774715,-0.00031089126361882435
slighted,0.0,0.0,1.5212356896090981e-06,0.0
slighter,0.0,0.0,5.070785632030328e-07,0.0
slightest,0.0001002104419280489,3.7512660522926484e-05,7.048392028522155e-05,6.269778140512242e-05
slightly,0.0005917187999560983,0.003383641979167969,0.0016982061081669566,-0.002791923179211871
slightlybitter,0.0,7.502532104585297e-06,5.070785632030328e-07,-7.502532104585297e-06
slightlymealy,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slightlysour,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slightlysweet,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
slightlyviscous,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slightness,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
slights,0.0,0.0,5.070785632030328e-07,0.0
slighty,0.0,7.502532104585297e-06,1.0141571264060656e-06,-7.502532104585297e-06
slim,4.771925806097567e-06,1.5005064209170595e-05,5.57786419523336e-06,-1.0233138403073028e-05
slimline,0.0,0.0,2.028314252812131e-06,0.0
slimmed,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slims,0.0,0.0,5.070785632030328e-07,0.0
slings,0.0,0.0,1.0141571264060656e-06,0.0
slink,0.0,0.0,5.070785632030328e-07,0.0
slinks,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
slinky,3.181283870731711e-06,2.500844034861766e-06,2.028314252812131e-06,6.804398358699452e-07
slip,4.771925806097567e-06,1.250422017430883e-05,4.056628505624262e-06,-7.732294368211262e-06
slippage,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slipped,3.181283870731711e-06,2.500844034861766e-06,1.5212356896090981e-06,6.804398358699452e-07
slippery,0.0,0.0,4.056628505624262e-06,0.0
slipping,1.5906419353658556e-06,2.500844034861766e-06,1.0141571264060656e-06,-9.102020994959103e-07
slips,1.1134493547560989e-05,1.250422017430883e-05,6.5920213216394255e-06,-1.3697266267478407e-06
slither,0.0,0.0,5.070785632030328e-07,0.0
sliver,3.181283870731711e-06,2.500844034861766e-06,2.028314252812131e-06,6.804398358699452e-07
slivered,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slivers,4.771925806097567e-06,0.0,5.070785632030328e-07,4.771925806097567e-06
slocum,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
sloganauthentically,0.0,0.0,5.070785632030328e-07,0.0
slope,7.635081289756107e-05,7.502532104585297e-06,3.701673511382139e-05,6.884828079297577e-05
sloped,3.181283870731711e-06,0.0,1.5212356896090981e-06,3.181283870731711e-06
slopes,7.316952902682936e-05,1.250422017430883e-05,4.9186620630694176e-05,6.0665308852520533e-05
sloping,6.362567741463422e-06,0.0,2.028314252812131e-06,6.362567741463422e-06
sloppy,1.5906419353658556e-06,2.500844034861766e-06,2.5353928160151637e-06,-9.102020994959103e-07
sloshes,0.0,0.0,1.0141571264060656e-06,0.0
slot,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
sloth,0.0,0.0,5.070785632030328e-07,0.0
slots,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
slotting,0.0,0.0,5.070785632030328e-07,0.0
slouch,4.771925806097567e-06,0.0,5.070785632030328e-07,4.771925806097567e-06
slouches,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
slouching,0.0,0.0,5.070785632030328e-07,0.0
slovakia,0.0,0.0,5.070785632030328e-07,0.0
slovakian,0.0,0.0,5.070785632030328e-07,0.0
slovenia,1.5906419353658556e-06,2.500844034861766e-06,1.5212356896090981e-06,-9.102020994959103e-07
slovenian,0.0,2.500844034861766e-06,6.5920213216394255e-06,-2.500844034861766e-06
slow,3.0222196771951255e-05,2.7509284383479426e-05,1.7240671148903113e-05,2.712912388471829e-06
slowcooked,3.181283870731711e-06,2.500844034861766e-06,4.563707068827294e-06,6.804398358699452e-07
slowdriving,0.0,0.0,5.070785632030328e-07,0.0
slowed,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slowemerging,0.0,0.0,5.070785632030328e-07,0.0
slower,0.0,0.0,1.0141571264060656e-06,0.0
slowgrowing,0.0,0.0,5.070785632030328e-07,0.0
slowing,7.953209676829278e-06,0.0,1.0141571264060656e-06,7.953209676829278e-06
slowly,0.00044697038383780544,5.501856876695885e-05,0.0001658146901673917,0.00039195181507084657
slowlygive,0.0,0.0,5.070785632030328e-07,0.0
slowmoving,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
slowrising,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
slowroasted,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
slows,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
slowsimmering,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
sludge,0.0,0.0,5.070785632030328e-07,0.0
slugging,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
sluggish,0.0,7.502532104585297e-06,1.0141571264060656e-06,-7.502532104585297e-06
slumber,4.771925806097567e-06,0.0,1.0141571264060656e-06,4.771925806097567e-06
slumbering,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
slumbers,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
slump,0.0,0.0,5.070785632030328e-07,0.0
slurping,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slushie,0.0,0.0,5.070785632030328e-07,0.0
slutty,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
slv,0.0,0.0,5.070785632030328e-07,0.0
sly,1.7497061289024412e-05,2.500844034861766e-06,3.0424713792181962e-06,1.4996217254162646e-05
slyly,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
sm,0.0,0.0,5.070785632030328e-07,0.0
smack,7.953209676829278e-06,1.0003376139447064e-05,1.115572839046672e-05,-2.050166462617786e-06
smackdown,0.0,7.502532104585297e-06,0.0,-7.502532104585297e-06
smacking,1.4315777418292701e-05,1.250422017430883e-05,1.9776063964918277e-05,1.8115572439838717e-06
smackingly,1.5906419353658556e-06,0.0,3.5495499424212292e-06,1.5906419353658556e-06
smacks,9.543851612195134e-06,2.7509284383479426e-05,1.0141571264060655e-05,-1.7965432771284292e-05
smacky,0.0,5.001688069723532e-06,5.070785632030328e-07,-5.001688069723532e-06
small,0.00039925112577682975,0.00021757343103297362,0.00038183015809188365,0.00018167769474385613
smallbatch,9.543851612195134e-06,0.0,6.5920213216394255e-06,9.543851612195134e-06
smallcluster,0.0,0.0,5.070785632030328e-07,0.0
smaller,6.521631935000008e-05,4.501519262751178e-05,8.772459143412466e-05,2.0201126722488296e-05
smallerbatch,0.0,0.0,5.070785632030328e-07,0.0
smallerproduction,0.0,0.0,1.5212356896090981e-06,0.0
smallest,1.9087703224390268e-05,5.001688069723532e-06,7.606178448045491e-06,1.4086015154666737e-05
smallestproduction,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
smallfooted,0.0,0.0,5.070785632030328e-07,0.0
smallformat,0.0,0.0,5.070785632030328e-07,0.0
smallish,0.0,2.500844034861766e-06,1.5212356896090981e-06,-2.500844034861766e-06
smalller,0.0,0.0,5.070785632030328e-07,0.0
smalllot,7.953209676829278e-06,0.0,2.5353928160151637e-06,7.953209676829278e-06
smallproduction,8.430402257439035e-05,1.0003376139447064e-05,2.991763522897893e-05,7.430064643494328e-05
smallquantity,0.0,0.0,5.070785632030328e-07,0.0
smallscale,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smaragd,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
smart,6.362567741463422e-06,0.0,4.056628505624262e-06,6.362567741463422e-06
smarties,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
smartly,3.181283870731711e-06,0.0,7.606178448045491e-06,3.181283870731711e-06
smash,0.0,0.0,5.070785632030328e-07,0.0
smashable,0.0,0.0,1.5212356896090981e-06,0.0
smashberry,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
smashed,4.612861612560981e-05,1.0003376139447064e-05,2.231145678093344e-05,3.612523998616275e-05
smashedberry,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smashing,4.771925806097567e-06,0.0,0.0,4.771925806097567e-06
smashingly,0.0,0.0,5.070785632030328e-07,0.0
smasne,0.0,0.0,5.070785632030328e-07,0.0
smattering,7.953209676829278e-06,7.502532104585297e-06,6.0849427584363925e-06,4.5067757224398037e-07
smatterings,3.181283870731711e-06,0.0,2.028314252812131e-06,3.181283870731711e-06
smature,0.0,0.0,5.070785632030328e-07,0.0
smear,1.5906419353658556e-06,1.250422017430883e-05,5.070785632030328e-07,-1.0913578238942973e-05
smelled,4.771925806097567e-06,5.001688069723532e-06,5.070785632030328e-07,-2.2976226362596488e-07
smelling,3.340348064268297e-05,0.0006452177609943356,0.00011105020534146417,-0.0006118142803516526
smellplus,0.0,0.0,5.070785632030328e-07,0.0
smellslike,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
smelly,0.0,0.0,1.0141571264060656e-06,0.0
smidge,0.0,2.500844034861766e-06,4.056628505624262e-06,-2.500844034861766e-06
smidgen,7.953209676829278e-06,1.5005064209170595e-05,8.113257011248524e-06,-7.051854532341317e-06
smidgens,1.5906419353658556e-06,0.0,3.0424713792181962e-06,1.5906419353658556e-06
smidgeon,4.771925806097567e-06,0.0,4.563707068827294e-06,4.771925806097567e-06
smidgeons,0.0,0.0,5.070785632030328e-07,0.0
smidges,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
smile,4.771925806097567e-06,2.500844034861766e-06,5.57786419523336e-06,2.271081771235801e-06
smileinducing,0.0,0.0,1.0141571264060656e-06,0.0
smiles,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
smiley,0.0,0.0,5.070785632030328e-07,0.0
smiling,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
smillion,0.0,2.500844034861766e-06,2.028314252812131e-06,-2.500844034861766e-06
smillon,6.362567741463422e-05,0.00011503882560364123,0.0001673359258570008,-5.141314818900701e-05
smillonall,0.0,0.0,5.070785632030328e-07,0.0
smillonassyrtiko,0.0,0.0,5.070785632030328e-07,0.0
smillondominated,0.0,0.0,5.070785632030328e-07,0.0
smillons,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
smillonsauvignon,1.5906419353658556e-06,0.0,3.0424713792181962e-06,1.5906419353658556e-06
smit,0.0,0.0,5.070785632030328e-07,0.0
smith,5.090054193170738e-05,3.251097245320296e-05,9.076706281334286e-05,1.8389569478504422e-05
smithmadrone,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
smiths,0.0,0.0,5.070785632030328e-07,0.0
smitten,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smling,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
smoke,0.001111858712820733,0.0006652245132732298,0.0010040155551420049,0.0004466341995475033
smokeas,0.0,0.0,1.0141571264060656e-06,0.0
smokecampfire,0.0,0.0,5.070785632030328e-07,0.0
smoked,0.0005312744064121958,0.0002125717429632501,0.0003686461154486048,0.00031870266344894566
smokedchicken,0.0,0.0,5.070785632030328e-07,0.0
smokedchocolate,0.0,0.0,1.0141571264060656e-06,0.0
smokedfruit,0.0,0.0,1.0141571264060656e-06,0.0
smokedmeat,9.543851612195134e-06,0.0,5.070785632030327e-06,9.543851612195134e-06
smokednut,0.0,0.0,1.0141571264060656e-06,0.0
smokedpork,0.0,0.0,1.5212356896090981e-06,0.0
smokedvanilla,0.0,0.0,5.070785632030328e-07,0.0
smokedwood,0.0,0.0,1.0141571264060656e-06,0.0
smokefilled,1.5906419353658556e-06,5.001688069723532e-06,5.070785632030328e-07,-3.4110461343576765e-06
smokeinflected,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
smokelaced,0.0,0.0,5.070785632030328e-07,0.0
smoker,0.0,0.0,5.070785632030328e-07,0.0
smokerise,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
smokes,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
smokesaturated,0.0,0.0,5.070785632030328e-07,0.0
smoketinged,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
smokey,0.0,0.0,1.1662806953669753e-05,0.0
smokier,1.5906419353658556e-06,5.001688069723532e-06,1.0141571264060656e-06,-3.4110461343576765e-06
smokiness,6.680696128536593e-05,8.002700911557651e-05,5.0707856320303275e-05,-1.3220047830210575e-05
smoking,0.0,2.500844034861766e-06,1.0141571264060656e-06,-2.500844034861766e-06
smoky,0.0017353903514841485,0.0013054405861978417,0.001392944813118731,0.00042994976528630676
smokybacon,0.0,0.0,5.070785632030328e-07,0.0
smokyberry,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
smokybriny,0.0,0.0,5.070785632030328e-07,0.0
smokycherry,0.0,0.0,5.070785632030328e-07,0.0
smokyearthy,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
smokyspice,0.0,0.0,5.070785632030328e-07,0.0
smokyspicy,0.0,0.0,5.070785632030328e-07,0.0
smokysweet,4.771925806097567e-06,7.502532104585297e-06,4.563707068827294e-06,-2.7306062984877304e-06
smokytinged,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smokytoasty,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smoldering,4.771925806097567e-06,5.001688069723532e-06,6.0849427584363925e-06,-2.2976226362596488e-07
smolders,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
smoooth,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smooth,0.002201448438546344,0.00138796843934828,0.002588636065151482,0.0008134799991980641
smoothalmost,0.0,0.0,5.070785632030328e-07,0.0
smoothassilk,0.0,0.0,5.070785632030328e-07,0.0
smoothbodied,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smoothdrinking,0.0,0.0,3.5495499424212292e-06,0.0
smoothed,2.545027096585369e-05,4.0013504557788255e-05,5.527156338913057e-05,-1.4563233591934565e-05
smoothedged,0.0,0.0,5.070785632030328e-07,0.0
smoothedout,0.0,0.0,5.070785632030328e-07,0.0
smoothen,0.0,0.0,5.070785632030328e-07,0.0
smoothenough,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
smoother,1.1134493547560989e-05,7.502532104585297e-06,1.9268985401715245e-05,3.631961442975691e-06
smootherand,0.0,0.0,5.070785632030328e-07,0.0
smoothes,1.2725135482926845e-05,5.001688069723532e-06,1.5212356896090981e-05,7.723447413203312e-06
smoothest,6.362567741463422e-06,2.500844034861766e-06,5.070785632030328e-07,3.861723706601656e-06
smoothfeeling,0.0,5.001688069723532e-06,1.5212356896090981e-06,-5.001688069723532e-06
smoothflavors,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smoothfull,0.0,0.0,1.0141571264060656e-06,0.0
smoothhanded,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smoothie,1.5906419353658556e-06,2.500844034861766e-06,0.0,-9.102020994959103e-07
smoothing,9.543851612195134e-06,2.500844034861766e-06,1.2676964080075819e-05,7.0430075773333685e-06
smoothlike,0.0,0.0,5.070785632030328e-07,0.0
smoothly,0.00010816365160487818,5.501856876695885e-05,0.00011713514809990056,5.314508283791933e-05
smoothmaybe,0.0,0.0,5.070785632030328e-07,0.0
smoothness,7.953209676829278e-05,3.501181648806472e-05,6.135650614756696e-05,4.4520280280228064e-05
smoothrolling,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smooths,4.771925806097567e-06,5.001688069723532e-06,8.113257011248524e-06,-2.2976226362596488e-07
smoothshowing,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smoothtexture,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smoothtextured,3.181283870731711e-06,2.500844034861766e-06,2.1297299654527374e-05,6.804398358699452e-07
smoothwarm,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smorgasbord,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
smother,4.771925806097567e-06,2.500844034861766e-05,3.5495499424212292e-06,-2.023651454252009e-05
smothered,6.362567741463422e-06,4.0013504557788255e-05,5.57786419523336e-06,-3.365093681632483e-05
smothering,4.771925806097567e-06,7.502532104585297e-06,1.5212356896090981e-06,-2.7306062984877304e-06
smothers,3.181283870731711e-06,1.0003376139447064e-05,2.5353928160151637e-06,-6.822092268715353e-06
smouldering,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smoy,0.0,0.0,5.070785632030328e-07,0.0
smudge,3.181283870731711e-06,0.0,1.5212356896090981e-06,3.181283870731711e-06
smudged,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smudgy,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
smuggled,0.0,0.0,5.070785632030328e-07,0.0
snack,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
snacks,0.0,1.0003376139447064e-05,2.5353928160151637e-06,-1.0003376139447064e-05
snag,0.0,0.0,1.0141571264060656e-06,0.0
snagged,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
snake,1.5906419353658556e-06,2.500844034861766e-06,5.070785632030328e-07,-9.102020994959103e-07
snap,2.2268987095121977e-05,8.252785315043827e-05,8.36679629285004e-05,-6.025886605531629e-05
snappea,0.0,0.0,1.0141571264060656e-06,0.0
snapped,9.543851612195134e-06,0.0,3.5495499424212292e-06,9.543851612195134e-06
snappiness,0.0,0.0,5.070785632030328e-07,0.0
snapping,0.0,0.0,1.0141571264060656e-06,0.0
snappy,5.567246773780495e-05,0.0003826291373338502,0.00021652254648769497,-0.0003269566695960452
snappycitrusy,0.0,0.0,5.070785632030328e-07,0.0
snappytasting,0.0,0.0,5.070785632030328e-07,0.0
snaps,9.543851612195134e-06,5.001688069723532e-06,4.563707068827294e-06,4.542163542471602e-06
snapshot,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
snarly,0.0,0.0,5.070785632030328e-07,0.0
snatch,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
snatches,0.0,0.0,5.070785632030328e-07,0.0
snclauze,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
sneak,1.1134493547560989e-05,2.500844034861766e-06,5.070785632030327e-06,8.633649512699223e-06
sneaked,0.0,0.0,5.070785632030328e-07,0.0
sneakily,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
sneaking,0.0,2.500844034861766e-06,1.5212356896090981e-06,-2.500844034861766e-06
sneaks,1.1134493547560989e-05,2.500844034861766e-06,4.563707068827294e-06,8.633649512699223e-06
sneaky,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
sneeze,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
snickerdoodle,0.0,0.0,5.070785632030328e-07,0.0
sniff,8.748530644512205e-05,2.250759631375589e-05,3.6509656550618355e-05,6.497771013136616e-05
sniffcontrast,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
sniffed,6.362567741463422e-06,2.500844034861766e-06,5.070785632030328e-07,3.861723706601656e-06
sniffing,6.362567741463422e-06,5.001688069723532e-06,3.0424713792181962e-06,1.3608796717398905e-06
sniffs,4.771925806097567e-06,5.001688069723532e-06,3.0424713792181962e-06,-2.2976226362596488e-07
snipes,1.5906419353658556e-06,0.0,3.0424713792181962e-06,1.5906419353658556e-06
snipped,0.0,0.0,5.070785632030328e-07,0.0
snippet,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
snjac,0.0,0.0,5.070785632030328e-07,0.0
snobs,0.0,0.0,5.070785632030328e-07,0.0
snootfull,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
snooze,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
snoqualmie,0.0,1.0003376139447064e-05,2.028314252812131e-06,-1.0003376139447064e-05
snow,0.0,2.500844034861766e-06,8.113257011248524e-06,-2.500844034861766e-06
snowcapped,0.0,0.0,5.070785632030328e-07,0.0
snowflakessymmetrical,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
snowfresh,0.0,0.0,5.070785632030328e-07,0.0
snowmelt,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
snowpea,0.0,0.0,5.070785632030328e-07,0.0
snuff,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
snuffedout,0.0,0.0,5.070785632030328e-07,0.0
snug,0.0,0.0,5.070785632030328e-07,0.0
snyman,0.0,0.0,1.0141571264060656e-06,0.0
soak,4.771925806097567e-06,2.500844034861766e-06,4.563707068827294e-06,2.271081771235801e-06
soaked,2.8631554836585402e-05,1.250422017430883e-05,1.2676964080075819e-05,1.6127334662276573e-05
soakedin,0.0,0.0,5.070785632030328e-07,0.0
soakedpinot,0.0,0.0,5.070785632030328e-07,0.0
soaking,0.0,0.0,1.5212356896090981e-06,0.0
soaks,0.0,0.0,1.0141571264060656e-06,0.0
soalheiro,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
soap,6.362567741463422e-06,9.253122928988534e-05,1.9776063964918277e-05,-8.616866154842191e-05
soapiness,0.0,0.0,5.070785632030328e-07,0.0
soapstone,0.0,0.0,1.5212356896090981e-06,0.0
soapy,4.771925806097567e-06,0.00020757005489352657,3.194594948179106e-05,-0.000202798129087429
soapyfloral,0.0,0.0,5.070785632030328e-07,0.0
soapylavender,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
